Index,country,year,rgdpe,rgdpo,emp,avh,hc,labor_stock,rnna,delta,capital_stock,Name,Index Year,Overall Score,Property Rights,Judicial Effectiveness,Government Integrity,Rule of law,Tax Burden,Government Spending,Fiscal Health,Government size,Business Freedom,Labor Freedom,Monetary Freedom,Regulatory efficiency,Trade Freedom,Investment Freedom,Financial Freedom,Market openness,Year,Countries,Economic Freedom Summary Index,1  Size of Government,2  Legal System & Property Rights -- With Gender Adjustment,2 Legal System & Property Rights - No Gender Adjustment,3  Sound Money,4  Freedom to trade internationally,5  Regulation
300,Italy,2000,2081385.625,2046561.75,22.91796875,1850.1979712184,2.77163362503052,117524.968862985,13428193,0.03639053180814,12939533.9155077,Italy,2000,61.9,70,,46,58,45.6,22,,33.8,70,,85.7,77.85,77.8,70,70,72.6,2000,Italy,7.68,6.24,6.87,7.08,9.47,9.37,6.46
301,Italy,2001,2083284.375,2047270.5,23.4304504394531,1837.63621651548,2.79335689544678,120272.574241294,13757397,0.03685012087226,13250435.2576623,Italy,2001,63,70,,47,58.5,47.1,28,,37.55,70,,86.5,78.25,78,70,70,72.6666666666667,2001,Italy,7.64,6.21,7.05,7.05,9.55,9.28,6.13
302,Italy,2002,2058837.875,2019462.75,23.9171123504639,1826.19009524448,2.81525039672852,122962.236839174,14102548,0.03725293278694,13577186.7272314,Italy,2002,63.6,70,,46,58,48,33.7,,40.85,70,,85.5,77.75,79.6,70,70,73.2,2002,Italy,7.66,6.28,6.8,6.8,9.57,9.21,6.43
303,Italy,2003,2062502,2028394.5,24.3223209381104,1815.103813227,2.83731555938721,125260.495004309,14426156,0.0375196672976,13884891.4264967,Italy,2003,64.3,70,,55,62.5,48,29.4,,38.7,70,,84.7,77.35,81.4,70,70,73.8,2003,Italy,7.56,6.2,6.58,6.58,9.54,9.08,6.42
304,Italy,2004,2074924.125,2040372.75,24.4742603302002,1814.61554241732,2.85955357551575,126996.700982869,14752303,0.03764850646257,14196900.8251667,Italy,2004,64.2,70,,52,61,49.7,31.7,,40.7,70,,84.8,77.4,79.8,70,70,73.2666666666667,2004,Italy,7.7,6.41,6.66,6.66,9.56,9.28,6.58
305,Italy,2005,2107878.75,2123677.25,24.6323356628418,1811.10171842616,2.88196587562561,128569.297475451,15079204,0.03775527700782,14509884.4759226,Italy,2005,64.9,70,,53,61.5,49.6,27.4,,38.5,70,74.5,84.7,76.4,80.2,70,70,73.4,2005,Italy,7.61,6.48,6.74,6.74,9.52,8.61,6.7
306,Italy,2006,2215327.25,2202942.75,25.1552753448486,1811.85161476171,2.90455389022827,132382.671641507,15414116,0.03788192942739,14830199.5455025,Italy,2006,62,50,,48,49,52,29.1,,40.55,78.4,74.6,85.2,79.4,82.4,70,50,67.4666666666667,2006,Italy,7.55,6.53,6.7,6.7,9.42,8.58,6.51
307,Italy,2007,2315284.75,2307500.75,25.4270343780518,1817.70744083846,2.92731904983521,135297.494497925,15747710,0.03803920000792,15148679.7096433,Italy,2007,62.8,50,,50,50,52.8,31.5,,42.15,77,74.4,80.5,77.3,81.6,70,60,70.5333333333333,2007,Italy,7.49,6.36,6.51,6.51,9.52,8.54,6.54
308,Italy,2008,2369615.25,2359304.75,25.390230178833,1806.53939123886,2.95026254653931,135323.972966582,16035992,0.03813724964857,15424423.3697335,Italy,2008,62.57384268,50,,49,49.5,54.2984,29.4325,,41.86545,76.95889845,74.5,80.59190122,77.3502665566667,81,70,60,70.3333333333333,2008,Italy,7.44,6.31,6.54,6.54,9.48,8.45,6.44
309,Italy,2009,2310528.75,2266004,24.9357357025147,1775.16963491007,2.97338581085205,131617.401166394,16227379,0.03801956400275,15610421.1255126,Italy,2009,61.41478683,50,,52,51,55.7999,24.6997,,40.2498,78.6758541,61.3,80.83366268,73.60317226,80.8,70,60,70.2666666666667,2009,Italy,7.33,5.83,6.41,6.41,9.58,8.44,6.36
310,Italy,2010,2336120.25,2293011,24.7924537658691,1776.77324596091,2.99669027328491,132005.910315203,16418089,0.03783471137285,15796915.3413912,Italy,2010,62.7,55,,48,51.5,55.2,31.2,,43.2,77.9,58.2,79,71.7,87.5,75,60,74.1666666666667,2010,Italy,7.49,5.93,6.47,6.47,9.66,8.46,6.95
311,Italy,2011,2377386,2351126.5,24.9270343780518,1772.55737493813,3.01423954963684,133182.96465172,16591957,0.03772973269224,15965946.8975488,Italy,2011,60.3,50,,43,46.5,55.4,28.6,,42,77.3,44.4,82.1,67.9333333333333,87.6,75,60,74.2,2011,Italy,7.52,5.98,6.46,6.46,9.66,8.39,7.1
312,Italy,2012,2323769.5,2301511,24.913631439209,1733.64227320782,3.03189158439636,130951.413701411,16686657,0.03754742816091,16060115.9450468,Italy,2012,58.8,50,,39,44.5,55,19.4,,37.2,77.4,43,82,67.4666666666667,87.1,75,60,74.0333333333333,2012,Italy,7.52,6.06,6.49,6.49,9.66,8.28,7.1
313,Italy,2013,2271616.5,2246689.25,24.3015480041504,1719.09030026131,3.04964733123779,127403.76085247,16734495,0.03726271167398,16110922.3378054,Italy,2013,60.6,50,,39,44.5,55.5,25.3,,40.4,76.9,52,80.2,69.7,86.8,80,60,75.6,2013,Italy,7.51,6,6.43,6.43,9.83,8.21,7.06
314,Italy,2014,2241735.25,2232717.75,24.1951465606689,1716.34117903052,3.06750679016113,127384.742130439,16771716,0.03704397380352,16150424.9918559,Italy,2014,60.9,50,,38.5,44.25,55.5,25.6,,40.55,75.5,52.5,78.9,68.9666666666667,87.8,85,60,77.6,2014,Italy,7.58,5.83,6.44,6.44,9.79,8.74,7.08
315,Italy,2015,2296760.75,2241117,24.4446144104004,1717.46897969506,3.08547067642212,129536.904949515,16822966,0.03699601441622,16200583.3073405,Italy,2015,61.7,55,,43,49,54.2,23.2,,38.7,71.9,55.4,81.2,69.5,88,85,60,77.6666666666667,2015,Italy,7.64,6.07,6.4,6.4,9.74,8.86,7.15
316,Italy,2016,2410574.75,2351041.25,24.8529148101807,1721.6975133508,3.10353994369507,132797.996411964,16899546,0.0371225476265,16272191.7987489,Italy,2016,61.2,50,,43,46.5,55.8,22.1,,38.95,70.3,53,84.5,69.2666666666667,88,85,60,77.6666666666667,2016,Italy,7.59,6.07,6.41,6.41,9.44,8.86,7.16
317,Italy,2017,2474220.75,2436383.25,25.1846885681152,1719.15929080328,3.12171483039856,135159.299113628,16992382,0.0373873822391,16357081.3190131,Italy,2017,62.5,74.6,55.4,44.7,58.2333333333333,54.9,22.3,66.9,48.0333333333333,69.8,52.9,86.9,69.8666666666667,87,85,50,74,2017,Italy,7.53,5.9,6.44,6.44,9.2,8.92,7.17
318,Italy,2018,2499061.5,2458235.75,25.4179077148438,1722.31845570449,3.13999652862549,137461.925137879,17100004,0.03771631419659,16455054.8763731,Italy,2018,62.5,71.2,60.9,40.1,57.4,55.2,24.1,68.2,49.1666666666667,70.3,50.3,88.2,69.6,86.9,85,50,73.9666666666667,2018,Italy,7.53,5.77,6.46,6.46,9.35,8.88,7.18
319,Italy,2019,2508404.5,2466327.5,25.5963287353516,1717.83381765276,3.15838503837585,138874.945336761,17212204,0.03803852200508,16557477.1993901,Italy,2019,62.2,71.7,49.8,43.7,55.0666666666667,55.6,26.5,71.3,51.1333333333333,71.7,51.1,84,68.9333333333333,86,85,50,73.6666666666667,2019,Italy,7.53,5.72,6.45,6.45,9.38,8.87,7.22
320,Latvia,2000,26473.306640625,28260.009765625,0.93001860380173,1975.79490954758,2.82994890213013,5200.10475192246,327092.375,0.02219965495169,319831.037137671,Latvia,2000,63.4,50,,27,38.5,76.8,47.1,,61.95,70,,78.5,74.25,81,70,70,73.6666666666667,2000,Latvia,7.55,7.02,6.31,6.92,8.55,8.31,7.56
321,Latvia,2001,28121.724609375,30325.771484375,0.94718819856644,1987.14392244594,2.8562593460083,5376.0492622536,333432.75,0.02312294021249,325722.804456865,Latvia,2001,66.4,50,,34,42,75.5,65.3,,70.4,70,,83.2,76.6,80,70,70,73.3333333333333,2001,Latvia,7.68,7.03,6.31,6.92,9.33,8.44,7.29
322,Latvia,2002,29921.591796875,31348.435546875,0.96137756109238,1937.87382392473,2.88281440734863,5370.76514323196,337757.6875,0.02400245331228,329650.674374918,Latvia,2002,65,50,,34,42,76.8,49.6,,63.2,70,,84.4,77.2,80,70,70,73.3333333333333,2002,Latvia,7.9,7.23,7,7,9.36,8.52,7.39
323,Latvia,2003,31011.953125,31995.59765625,0.9656149148941,1927.73406520015,2.90961670875549,5416.10243002867,342247.09375,0.02470478229225,333791.953808752,Latvia,2003,66,50,,34,42,78.3,58,,68.15,70,,84.9,77.45,78.6,70,70,72.8666666666667,2003,Latvia,7.87,7.19,7,7,9.22,8.52,7.42
324,Latvia,2004,32879.46875,33193.8515625,0.9671665430069,1878.39416210364,2.93666768074036,5335.10287420244,349939.5625,0.02561885304749,340974.51227281,Latvia,2004,67.4,50,,37,43.5,82.2,62.2,,72.2,70,,85.8,77.9,79.8,70,70,73.2666666666667,2004,Latvia,7.9,7.31,7.01,7.01,9.04,8.61,7.54
325,Latvia,2005,36356.23828125,37609.6796875,0.9747006893158,1905.51204663881,2.96397042274475,5504.99384153062,360044.78125,0.02685573883355,350375.512636369,Latvia,2005,66.3,50,,38,44,83.6,52.7,,68.15,70,63.5,84.8,72.7666666666667,80,70,70,73.3333333333333,2005,Latvia,7.82,7.54,7.08,7.08,8.68,8.33,7.45
326,Latvia,2006,39836.37890625,39778.3125,1.02788007259369,1906.82862578662,2.97694563865662,5834.78709477527,370474.46875,0.0281694829464,360038.394520472,Latvia,2006,66.9,50,,40,45,83.5,51,,67.25,75,66.6,80.8,74.1333333333333,82.4,70,70,74.1333333333333,2006,Latvia,7.91,7.64,7.02,7.02,8.71,8.41,7.75
327,Latvia,2007,45889.375,43205.10546875,1.06281340122223,1878.2091403761,2.98997783660889,5968.55143337491,382996.59375,0.02974352240562,371604.925982519,Latvia,2007,67.9,50,,42,46,83.9,61.3,,72.6,74.5,66.9,74.2,71.8666666666667,86.6,70,70,75.5333333333333,2007,Latvia,7.93,7.58,7.06,7.06,8.77,8.59,7.66
328,Latvia,2008,48065.3515625,45639.49609375,1.05195844173431,2002.2491398675,3.00306701660156,6325.30865999294,391926.78125,0.03119549155235,379700.432656375,Latvia,2008,68.31869033,55,,47,51,83.3775,59.1517,,71.2646,74.76265671,64.1,73.83439385,70.8990168533333,86,70,70,75.3333333333333,2008,Latvia,7.89,7.38,6.98,6.98,8.9,8.57,7.63
329,Latvia,2009,41253.4765625,39659.46484375,0.90488547086716,1952.22414022042,3.01621341705322,5328.25941885389,393847.59375,0.03133749961853,381505.3949311,Latvia,2009,66.60205967,55,,48,51.5,82.2584,58.4848,,70.3716,73.79661881,61.6,71.08371464,68.8267778166667,85.8,70,60,71.9333333333333,2009,Latvia,7.78,7.05,6.91,6.91,8.9,8.5,7.55
330,Latvia,2010,41978.04296875,40952.0234375,0.85193765163422,1935.13532738201,3.02941751480103,4994.34208497451,392900.875,0.03066869266331,380851.118817479,Latvia,2010,66.2,55,,50,52.5,82.7,57.4,,70.05,72.9,59.1,67,66.3333333333333,87.5,80,50,72.5,2010,Latvia,7.76,6.9,6.94,6.94,8.93,8.39,7.63
331,Latvia,2011,46126.44921875,44953.77734375,0.87016898393631,1951.89787671393,3.04292941093445,5168.3577648582,394968.53125,0.03044767677784,382942.657073082,Latvia,2011,65.8,50,,45,47.5,82.5,55.5,,69,72.8,61.3,73.5,69.2,87.6,80,50,72.5333333333333,2011,Latvia,7.77,6.96,6.98,6.98,8.98,8.36,7.59
332,Latvia,2012,47644.55078125,46669.96484375,0.88329941034317,1934.28387230466,3.05658626556397,5222.33597763109,398937.21875,0.03066237270832,386704.857061467,Latvia,2012,65.2,50,,43,46.5,84.3,43.8,,64.05,75.9,59.1,79.1,71.3666666666667,87.1,80,50,72.3666666666667,2012,Latvia,7.9,7.22,7,7,8.96,8.36,7.97
333,Latvia,2013,48275.40625,46382.71875,0.90274685621262,1927.7460810461,3.07039070129395,5343.29873717558,401602.90625,0.03096770122647,389166.187437567,Latvia,2013,66.5,50,,42,46,84.4,53.6,,69,75.7,64.4,78.3,72.8,86.8,80,50,72.2666666666667,2013,Latvia,7.96,7.26,7.07,7.07,9.18,8.39,7.92
334,Latvia,2014,49121.54296875,47728.140625,0.88854688405991,1938.47575373875,3.08434391021729,5312.5559661619,404123.875,0.03115796297789,391532.19826427,Latvia,2014,68.7,50,,43.6,46.8,84.6,54.9,,69.75,82.5,68.5,79.7,76.9,87.8,85,50,74.2666666666667,2014,Latvia,8.11,7.26,7.12,7.12,9.29,8.84,8.07
335,Latvia,2015,51517.390625,49375.71875,0.89790910482407,1901.74128233971,3.09844875335693,5290.8826240256,406331.21875,0.03121976181865,393645.654881144,Latvia,2015,69.7,50,,53,51.5,84.4,59.2,,71.8,82.1,61.5,83.8,75.8,88,85,50,74.3333333333333,2015,Latvia,8.12,7.19,7.01,7.01,9.47,8.65,8.29
336,Latvia,2016,53188.0078125,50344.99609375,0.8928148150444,1902.4856143518,3.11270642280579,5287.14147470695,407191.90625,0.03137953579426,394414.413252696,Latvia,2016,70.4,50,,55,52.5,84.8,58.4,,71.6,78.6,59.5,84.8,74.3,88,85,60,77.6666666666667,2016,Latvia,8.03,7.28,6.93,6.93,9.32,8.66,7.97
337,Latvia,2017,55545.39453125,52996.41015625,0.88988000154495,1886.51000575627,3.12711954116821,5249.70673825048,409371.53125,0.03172885254025,396382.642300791,Latvia,2017,74.8,72.6,59.7,67.3,66.5333333333334,84.7,57.4,95,79.0333333333333,79.8,72,86.5,79.4333333333333,87,75,60,74,2017,Latvia,8,7.16,6.99,6.99,9.09,8.75,8
338,Latvia,2018,58420.12109375,54939.5859375,0.90068185329437,1899.59454805994,3.14169025421143,5375.21316870053,413263.71875,0.03221609070897,399949.977300023,Latvia,2018,73.6,68.3,58.9,45.4,57.5333333333333,84,59,95.3,79.4333333333333,80.1,72.5,87.3,79.9666666666667,86.9,85,60,77.3,2018,Latvia,7.9,6.41,7.1,7.1,9.27,8.71,8.01
339,Latvia,2019,59915.99609375,56079.4453125,0.896588742733,1864.97582124396,3.15642023086548,5277.90180226117,417039.5625,0.0327547006309,403379.55647907,Latvia,2019,70.4,67.3,48.4,35.5,50.4,77,57.1,96.9,77,77.5,73.3,81.1,77.3,86,85,60,77,2019,Latvia,7.91,6.4,7.09,7.09,9.32,8.74,8
340,Lithuania,2000,42346.78125,42412.74609375,1.40124833583832,1846.22746017339,2.90480780601501,7514.80505831731,218546.78125,0.0303256586194,211919.206169443,Lithuania,2000,61.9,50,,30,40,70.5,63.3,,66.9,70,,72.3,71.15,81,70,50,67,2000,Lithuania,7.05,7.05,6.5,7.12,7.09,8.63,5.96
341,Lithuania,2001,45120.34765625,45366.3359375,1.34817326068878,1831.21939984695,2.93794012069702,7253.18959408146,222040.734375,0.03109420090914,215136.555170331,Lithuania,2001,65.5,50,,38,44,71,73,,72,70,,84.8,77.4,82.8,70,50,67.6,2001,Lithuania,7.19,7.02,6.51,7.14,7.84,8.73,5.86
342,Lithuania,2002,47828.68359375,46322.5234375,1.39650058746338,1802.17110735079,2.9714503288269,7478.34713050517,226273.09375,0.03190575167537,219053.680609995,Lithuania,2002,66.1,50,,41,45.5,74.1,69.3,,71.7,70,,87.7,78.85,82.8,70,50,67.6,2002,Lithuania,7.55,6.74,6.46,7.09,9.38,8.75,6.43
343,Lithuania,2003,52604.75390625,51015.4609375,1.42651414871216,1785.88633031963,3.00534272193909,7656.38743087949,231854.796875,0.03271726891398,224269.141136643,Lithuania,2003,69.7,50,,48,49,78.8,71.5,,75.15,70,,88.1,79.05,80.4,70,70,73.4666666666667,2003,Lithuania,7.72,6.9,7.23,7.23,9.24,8.75,6.48
344,Lithuania,2004,54681.61328125,51513.88671875,1.41294085979462,1878.55613077087,3.03962182998657,8068.03391993606,238861.109375,0.03378511965275,230791.158214377,Lithuania,2004,72.4,50,,48,49,82.8,70.6,,76.7,70,,90.1,80.05,80.2,70,90,80.0666666666667,2004,Lithuania,7.77,7.02,7.21,7.21,9.17,8.74,6.73
345,Lithuania,2005,59013.1484375,58152.4375,1.43117809295654,1878.97192972577,3.07429170608521,8267.21144509326,246794.046875,0.03507236763835,238138.395332044,Lithuania,2005,70.5,50,,47,48.5,82.8,65.1,,73.95,70,55.8,90.1,71.9666666666667,84,70,90,81.3333333333333,2005,Lithuania,7.77,7.06,7.31,7.31,8.83,8.51,7.12
346,Lithuania,2006,63687.890625,61805.03515625,1.43189990520477,1874.21024388177,3.08921837806702,8290.47811969516,257010.734375,0.03636717051268,247663.981174396,Lithuania,2006,71.8,50,,46,48,82.9,63.9,,73.4,85.2,57.1,90.4,77.5666666666667,82.4,70,90,80.8,2006,Lithuania,7.72,6.9,7.31,7.31,8.78,8.5,7.09
347,Lithuania,2007,71564.46875,67008.109375,1.45870625972748,1903.75672945182,3.10421705245972,8620.47860743205,270343.34375,0.03790628910065,260095.630805377,Lithuania,2007,71.5,50,,48,49,86.5,70.8,,78.65,84.3,57.3,81.1,74.2333333333333,86.6,70,80,78.8666666666667,2007,Lithuania,7.71,6.99,7.36,7.36,8.8,8.53,6.88
348,Lithuania,2008,75329.15625,70758.921875,1.43377947807312,1933.57151371933,3.11928868293762,8647.65129089098,281508.125,0.03914260864258,270489.162633419,Lithuania,2008,70.90432441,50,,48,49,86.3391,68.3125,,77.3258,84.15586318,57.7,78.50670145,73.45418821,86,70,80,78.6666666666667,2008,Lithuania,7.57,6.84,7.27,7.27,9.04,8.45,6.26
349,Lithuania,2009,65381.90234375,60991.7109375,1.31939125061035,1862.94369203424,3.13443350791931,7704.28587986142,283761.125,0.0391126088798,272662.487102582,Lithuania,2009,69.9526597,50,,48,49,87.6219,65.32,,76.47095,82.40668052,54.6,75.79195567,70.93287873,85.8,70,80,78.6,2009,Lithuania,7.5,6.45,7.23,7.23,9.16,8.19,6.5
350,Lithuania,2010,70425.234375,65531.7421875,1.25991594791412,1921.48934465631,3.14965200424194,7625.03999942588,286134,0.03865558281541,275073.323466696,Lithuania,2010,70.3,55,,46,50.5,84.6,63.5,,74.05,82,58.5,70.8,70.4333333333333,87.5,75,80,80.8333333333333,2010,Lithuania,7.58,6.27,7.23,7.23,9.37,8.12,6.9
351,Lithuania,2011,77625.7265625,72970.46875,1.27904438972473,1896.04649865747,3.16524815559387,7676.13077935031,291077,0.03881315141916,279779.384324364,Lithuania,2011,71.3,60,,49,54.5,86.1,58,,72.05,81.7,55.6,74.5,70.6,87.6,80,80,82.5333333333333,2011,Lithuania,7.66,6.72,7.23,7.23,9.25,8.14,6.95
352,Lithuania,2012,82104.171875,77256.609375,1.30459296703339,1893.82076947138,3.1810245513916,7859.24683975062,295416.8125,0.03923787921667,283825.283292551,Lithuania,2012,71.5,60,,50,55,93.6,41.7,,67.65,79.2,64.6,79.3,74.3666666666667,87.1,80,80,82.3666666666667,2012,Lithuania,7.69,6.96,7.18,7.18,8.88,8,7.45
353,Lithuania,2013,84238.921875,77322.859375,1.31980085372925,1877.09273530977,3.19698452949524,7920.17301045477,300807.09375,0.03967091441154,288873.801279458,Lithuania,2013,72.1,60,,48,54,92.8,53.6,,73.2,77.6,64.1,78.3,73.3333333333333,86.8,80,80,82.2666666666667,2013,Lithuania,7.88,7.19,7.2,7.2,9.14,7.97,7.88
354,Lithuania,2014,85820.4453125,79913.2734375,1.34153068065643,1868.48781741622,3.21312999725342,8054.14004122535,306864.9375,0.04008428007364,294564.477400469,Lithuania,2014,73,60,,49.9,54.95,92.9,55.9,,74.4,85.7,59,78.6,74.4333333333333,87.8,80,80,82.6,2014,Lithuania,8.07,7.28,7.24,7.24,9.41,8.42,7.99
355,Lithuania,2015,87529.2890625,79636.4375,1.35488307476044,1894.89536504812,3.22946429252625,8291.20280227432,313550.6875,0.0405842140317,300825.479288715,Lithuania,2015,74.7,60,,57,58.5,92.9,61.3,,77.1,84.9,62,81.2,76.0333333333334,88,80,80,82.6666666666667,2015,Lithuania,8.03,7.18,7.28,7.28,9.41,8.51,7.74
356,Lithuania,2016,90259.46875,81158.296875,1.38309228420258,1918.81802342958,3.24598932266235,8614.53886350744,320398.53125,0.04139064252377,307137.030177892,Lithuania,2016,75.2,65,,58,61.5,92.9,63.8,,78.35,80,60,84.6,74.8666666666667,88,80,80,82.6666666666667,2016,Lithuania,8.07,7.38,7.27,7.27,9.34,8.55,7.79
357,Lithuania,2017,95654.703125,84886.65625,1.37119424343109,1876.43054872273,3.26270890235901,8394.78937153961,328389.8125,0.04255543276668,314415.041912895,Lithuania,2017,75.8,73,62.4,69.7,68.3666666666667,86.9,64.1,93.6,81.5333333333333,79.1,63.6,90,77.5666666666667,87,70,70,75.6666666666667,2017,Lithuania,8.06,7.38,7.29,7.29,9.02,8.67,7.96
358,Lithuania,2018,98145.2890625,86619.15625,1.38158440589905,1884.49949297407,3.27962493896484,8538.81546165186,337796.3125,0.04391726106405,322961.223657463,Lithuania,2018,75.3,73.8,66.7,50.9,63.8,86.4,63.9,96.7,82.3333333333333,73.4,64.5,89.9,75.9333333333333,86.9,80,70,78.9666666666667,2018,Lithuania,8.1,7.33,7.34,7.34,9.25,8.69,7.91
359,Lithuania,2019,103480.1875,89642.1796875,1.37952864170074,1886.08447373354,3.29674100875855,8577.81532827858,347895.3125,0.04524325579405,332155.395887012,Lithuania,2019,74.2,73.6,61.2,47.8,60.8666666666667,86.4,65.1,97.3,82.9333333333333,75.2,63.6,84.6,74.4666666666667,86,80,70,78.6666666666667,2019,Lithuania,8.18,7.66,7.34,7.34,9.31,8.73,7.88
360,Luxembourg,2000,32184.439453125,29038.34375,0.26316165924072,1602.21548949063,2.86996030807495,1210.09490498858,124449.7890625,0.04239507392049,119173.731055806,Luxembourg,2000,76.4,90,,87,88.5,51.3,67.3,,59.3,85,,88.3,86.65,79,70,70,73,2000,Luxembourg,8.32,5.68,8.12,8.37,9.75,9.5,8.53
361,Luxembourg,2001,31530.8046875,27308.109375,0.27748012542725,1585.71991545158,2.89407515525818,1273.40974117314,128610.6875,0.04273718595505,123114.228632506,Luxembourg,2001,80.1,90,,88,89,52.5,58.9,,55.7,85,,88.6,86.8,78,90,90,86,2001,Luxembourg,8.35,5.98,8.12,8.37,9.66,9.47,8.53
362,Luxembourg,2002,31994.33984375,26584.765625,0.28479126095772,1580.68245125348,2.91839241981506,1313.75680591327,132187.59375,0.04260706156492,126555.468804975,Luxembourg,2002,79.4,90,,86,88,56.8,52,,54.4,85,,85.2,85.1,79.6,90,90,86.5333333333334,2002,Luxembourg,8.14,5.36,8.12,8.37,9.66,9.44,8.09
363,Luxembourg,2003,32586.82421875,25839.4453125,0.28886565566063,1578.93333333333,2.94291424751282,1342.26204814015,137420.34375,0.04214218631387,131629.150020372,Luxembourg,2003,79.9,90,,87,88.5,59.8,51.5,,55.65,85,,84.7,84.85,81.4,90,90,87.1333333333333,2003,Luxembourg,8.13,5.18,8.3,8.55,9.58,9.51,8.08
364,Luxembourg,2004,34364.94921875,24008.029296875,0.29442781209946,1577.87835265039,2.96764206886292,1378.68124819036,142295.328125,0.0419426523149,136327.084651418,Luxembourg,2004,78.9,90,,90,90,58.9,41.4,,50.15,85,,85.3,85.15,79.8,90,90,86.6,2004,Luxembourg,8.11,5.29,8.22,8.47,9.56,9.35,8.13
365,Luxembourg,2005,37323.53515625,30263.482421875,0.30196812748909,1549.8423738178,2.99257755279541,1400.53527101946,149470.1875,0.04229778051376,143147.930315774,Luxembourg,2005,76.3,90,,87,88.5,64.3,39,,51.65,85,51.4,85.9,74.1,80.2,90,90,86.7333333333333,2005,Luxembourg,7.83,5.15,8.24,8.49,9.47,8.52,7.79
366,Luxembourg,2006,41587.4765625,30170.251953125,0.31381326913834,1552.27557280581,3.03037667274475,1476.17124306777,154569.359375,0.04239872097969,148015.81623485,Luxembourg,2006,75.3,90,,84,87,65.7,36.8,,51.25,76.9,51.4,85.7,71.3333333333333,82.4,90,90,87.4666666666667,2006,Luxembourg,7.88,5.53,8.21,8.46,9.41,8.62,7.62
367,Luxembourg,2007,44969.890625,32425.08203125,0.32905954122543,1566.29590766002,3.06865334510803,1581.59808914632,160532.625,0.04249401018023,153710.94999899,Luxembourg,2007,74.6,90,,85,87.5,65.3,44,,54.65,76.9,47.8,80.2,68.3,86.6,90,80,85.5333333333334,2007,Luxembourg,7.98,5.66,8.52,8.52,9.49,8.6,7.61
368,Luxembourg,2008,46911.10546875,32211.30859375,0.34612810611725,1566.96903794426,3.10741329193115,1685.37404104878,167737.8125,0.04311597719789,160505.632801027,Luxembourg,2008,74.66880629,90,,86,88,65.4083,44.7877,,55.098,77.28469126,47.4,79.78133488,68.1553420466667,86,90,80,85.3333333333333,2008,Luxembourg,7.99,5.74,8.58,8.58,9.43,8.63,7.57
369,Luxembourg,2009,44036.2109375,30086.37109375,0.35120257735252,1516.47032170367,3.14666295051575,1675.87582573865,171915.59375,0.04309600219131,164506.71894503,Luxembourg,2009,75.19454271,90,,84,87,66.335275,54.37,,60.3526375,76.17806193,45.1,80.16051462,67.1461921833333,85.8,90,80,85.2666666666667,2009,Luxembourg,7.88,5.19,8.54,8.54,9.55,8.62,7.53
370,Luxembourg,2010,47452.0703125,34426.83984375,0.35917413234711,1516.49794192902,3.18640828132629,1735.5946338027,177193.890625,0.04301811754704,169571.343009477,Luxembourg,2010,75.4,90,,83,86.5,65.9,58.5,,62.2,75.1,40.4,78.9,64.8,87.5,95,80,87.5,2010,Luxembourg,7.85,4.81,8.56,8.56,9.35,8.63,7.88
371,Luxembourg,2011,53246.6171875,34691.48046875,0.3697652220726,1515.06915928247,3.22878456115723,1808.82931275623,184392.140625,0.04366886615753,176339.944915546,Luxembourg,2011,76.2,90,,82,86,66.7,58.5,,62.6,76.4,44.1,82.1,67.5333333333333,87.6,95,80,87.5333333333334,2011,Luxembourg,7.89,5.04,8.54,8.54,9.37,8.53,7.98
372,Luxembourg,2012,53002.36328125,36499.7734375,0.37797176837921,1508.08672258269,3.27247309684753,1865.35615200482,191578.3125,0.04491992667317,182972.62875033,Luxembourg,2012,74.5,90,,85,87.5,63.6,46.6,,55.1,75.9,40.9,81.3,66.0333333333334,87.1,95,80,87.3666666666667,2012,Luxembourg,7.88,5.21,8.52,8.52,9.26,8.39,8.01
373,Luxembourg,2013,53457.296875,35713.08203125,0.38437855243683,1502.68086098376,3.31752490997314,1916.19672869932,198511.328125,0.04631764814258,189316.750276591,Luxembourg,2013,74.2,90,,85,87.5,65,47.1,,56.05,74.8,39,79.3,64.3666666666667,86.8,95,80,87.2666666666667,2013,Luxembourg,7.99,5.68,8.57,8.57,9.2,8.42,8.05
374,Luxembourg,2014,57356.64453125,42431.20703125,0.39351665973663,1506.15734309888,3.36399340629578,1993.83218644351,206315.703125,0.04756423085928,196502.455391668,Luxembourg,2014,74.2,90,,84.1,87.05,62.8,47.6,,55.2,72.6,43.1,78.9,64.8666666666667,87.8,95,80,87.6,2014,Luxembourg,8.17,5.78,8.61,8.61,9.49,8.85,8.11
375,Luxembourg,2015,60377.27734375,46689.50390625,0.40290156006813,1513.67576085886,3.41193437576294,2080.81023281302,212801.4375,0.04832251742482,202518.336328379,Luxembourg,2015,73.2,90,,80,85,62.3,42.2,,52.25,71.3,42.1,80.7,64.7,88,95,80,87.6666666666667,2015,Luxembourg,8.05,5.42,8.63,8.63,9.46,8.56,8.17
376,Luxembourg,2016,63159.6484375,50115.65625,0.41417208313942,1512.38557326896,3.46140694618225,2168.18337057335,219508.625,0.04831113293767,208903.91463666,Luxembourg,2016,73.9,90,,82,86,61.1,43,,52.05,73.7,42.6,83.2,66.5,88,95,80,87.6666666666667,2016,Luxembourg,8.03,5.5,8.61,8.61,9.31,8.58,8.16
